# key -> sha1(source text)[:10]   game version 1.0.5000.13
BattleDialog/Ch_2_4_9_1_001	6f54ff5bbc
Story/D_Section_02_Free_01_02_902_015	6d3855d82a
Story/D_Section_02_Free_01_02_902_016	8e685d1af6
Story/D_Section_02_Free_01_02_902_017	880335f755
Story/D_Section_02_Free_01_02_902_018	6e3ebf4f77
Story/D_Section_02_Free_01_02_902_019	43cc646132
Story/D_Section_02_Free_01_02_902_01_001	4059d61a33
Story/D_Section_02_Free_01_02_902_01_002	015073dade
Story/D_Section_02_Free_01_02_902_01_003	674929d13f
Story/D_Section_02_Free_01_02_902_01_004	811ca52949
Story/D_Section_02_Free_01_02_902_01_005	c492c660ed
Story/D_Section_02_Free_01_02_902_01_006	7d3d9ad844
Story/D_Section_02_Free_01_02_902_01_007	ed09b846c5
Story/D_Section_02_Free_01_02_902_01_008	bb98969fbe
Story/D_Section_02_Free_01_02_902_01_009	2718a4f287
Story/D_Section_02_Free_01_02_902_01_010	c470dfcb8d
Story/D_Section_02_Free_01_02_902_01_011	530793341a
Story/D_Section_02_Free_01_02_902_01_012	58ac8fc0dc
Story/D_Section_02_Free_01_02_902_020	647a849319
Story/D_Section_02_Free_01_02_902_021	d7cf38fc90
Story/D_Section_02_Free_01_02_902_022	8bb723ec08
Story/D_Section_02_Free_01_02_902_023	5c76b3c008
Story/D_Section_02_Free_01_02_902_024	a105f18a07
Story/D_Section_02_Free_01_02_902_025	5c7c389325
Story/D_Section_02_Free_01_02_902_026	957f5a19d5
Story/D_Section_02_Free_01_02_902_027	16e7d36e7a
Story/D_Section_02_Free_01_02_902_02_001	028fffdb8c
Story/D_Section_02_Free_01_02_902_02_002	b57145f738
Story/D_Section_02_Free_01_02_902_02_003	7d3a7d070a
Story/D_Section_02_Free_01_02_902_03_001	b3505e7c9a
Story/D_Section_02_Free_01_02_902_03_002	a8a15e3bf4
Story/D_Section_02_Free_01_02_902_03_003	0af51f2041
Story/D_Section_02_Free_01_02_902_03_004	14e268235f
Story/D_Section_02_Free_01_02_902_03_005	1315e70b20
Story/D_Section_02_Free_01_02_902_03_006	d5ed8abd8c
Story/D_Section_02_Free_01_02_902_03_007	bdba48d060
Story/D_Section_02_Free_01_02_902_03_008	4aac61a991
Story/D_Section_02_Free_01_02_902_03_009	db7a610d97
Story/D_Section_02_Free_01_02_902_03_010	5968a90da8
Story/D_Section_02_Free_01_02_902_03_011	b84cc97e0a
Story/D_Section_02_Free_01_02_902_03_012	57d61a4810
Story/D_Section_02_Free_01_02_902_03_013	09d756b6d8
Story/D_Section_02_Free_02_02_502_01_001	929216398d
Story/D_Section_02_Free_02_02_502_01_002	c69fc4918d
Story/D_Section_02_Free_02_02_502_01_003	1215fade4c
Story/D_Section_02_Free_02_02_502_01_004	8fbeda8ef5
Story/D_Section_02_Free_02_02_502_01_005	e1120eaa75
Story/D_Section_02_Free_02_02_502_01_006	39d547f070
Story/D_Section_02_Free_02_02_502_01_007	21020000b1
Story/D_Study_001_001	7b99e34e26
Story/D_Study_001_002	e28a28771a
Story/D_Study_001_003	0324ab515d
Story/D_Study_001_004	383957d414
Story/D_Study_001_005	fbae96895c
Story/D_Talk_Brother3_01_01_001	173d59f778
Story/D_Talk_Brother3_01_01_002	8a86800ecf
Story/D_Talk_Brother3_02_01_001	55fa4ea49e
Story/D_Talk_Brother3_02_01_002	9218654033
Story/D_Talk_Brother3_02_01_003	ecf1f5cefd
Story/D_Talk_Brother3_02_01_004	2de780927d
Story/D_Talk_Brother3_02_01_005	ac94f3a2a0
Story/D_Talk_Brother3_02_01_006	35021f6e79
Story/D_Talk_Brother3_02_01_007	96e415a8d8
Story/D_Talk_Brother3_02_01_008	e0cca1c6f4
Story/D_Talk_Brother3_02_01_009	f71cab0b0c
Story/D_Talk_Brother3_02_01_010	9510df28bd
Story/D_Talk_Brother3_02_01_011	b0cd0497b1
Story/D_Talk_Brother3_02_01_012	0bd030480a
Story/D_Talk_Brother3_02_02_001	1ffb2e37f2
Story/D_Talk_Brother3_02_02_002	20898b864e
Story/D_Talk_Brother3_02_02_003	12d7063086
Story/D_Talk_Brother3_02_02_004	ac6a1fd9ed
Story/D_Talk_Brother3_02_02_005	75ceaaa074
Story/D_Talk_Brother3_02_02_006	8ef0a784a9
Story/D_Talk_Brother3_02_02_007	03bbdc5f9e
Story/D_Talk_Brother3_02_02_008	d6ca4d39a5
Story/D_Talk_Brother3_02_02_009	229eb04d22
Story/D_Talk_Brother3_02_03_001	e52eb711d5
Story/D_Talk_Brother3_02_03_002	c169555445
Story/D_Talk_Brother3_02_03_003	792834b929
Story/D_Talk_Brother3_02_03_004	a02f69982f
Story/D_Talk_Brother3_02_03_005	1425165247
Story/D_Talk_Brother3_02_03_006	5a5eb824cc
Story/D_Talk_Brother3_02_03_007	a591a1ca38
Story/D_Talk_Brother3_02_03_008	9e6d7dd2ce
Story/D_Talk_Brother3_02_03_009	1921d5a89c
Story/D_Talk_Brother3_02_03_010	a28b8e46e8
Story/D_Talk_Brother3_02_03_011	9a6f321a71
Story/D_Talk_Brother3_03_01_001	44e03da2d8
Story/D_Talk_Brother3_03_01_002	4c1cec79db
Story/D_Talk_Brother3_03_01_003	9c2127c565
Story/D_Talk_Brother3_03_02_001	02c630fa09
Story/D_Talk_Brother3_03_02_002	ed32b66210
Story/D_Talk_Brother3_03_02_003	fbcef1fc63
Story/D_Talk_Brother3_03_02_004	275f730372
Story/D_Talk_Brother3_03_02_005	c113b47d1a
Story/D_Talk_Brother3_03_02_006	6d204b5469
Story/D_Talk_Brother3_03_03_001	0e3103af3e
Story/D_Talk_Brother3_03_03_002	842bb17ece
Story/D_Talk_Brother3_03_03_003	82bcfcdbc6
Story/D_Talk_Brother3_03_03_004	1147666ef0
Story/D_Talk_Brother3_03_03_005	ff01fcab0e
Story/D_Talk_Brother3_03_04_001	343abb7cde
Story/D_Talk_Brother3_03_04_002	bf7ef9a321
Story/D_Talk_Brother3_03_04_003	a91acb9bf6
Story/D_Talk_Brother3_03_04_004	045cf832ee
Story/D_Talk_Brother3_03_04_005	3ba93b48ef
Story/D_Talk_Brother3_03_04_006	7fb8bf7747
Story/D_Talk_Brother3_04_01_001	52be229c85
Story/D_Talk_Brother3_04_01_002	08f38be06e
Story/D_Talk_Brother3_04_01_003	003eb905cb
Story/D_Talk_Brother3_04_01_004	360ab5a22a
Story/D_Talk_Brother3_04_01_005	7f95e72ba6
Story/D_Talk_Brother3_04_01_006	a1d8489da5
Story/D_Talk_Brother3_04_01_007	ea25a8e9dc
Story/D_Talk_Brother3_04_02_001	c20235573e
Story/D_Talk_Brother3_04_02_002	51d0bc2529
Story/D_Talk_Brother3_04_02_003	b799c5585b
Story/D_Talk_Brother3_04_02_004	d479fbb1d4
Story/D_Talk_Brother3_04_02_005	f3cd154ddc
Story/D_Talk_Brother3_04_03_001	fe493d17a6
Story/D_Talk_Brother3_04_03_002	6be688c682
Story/D_Talk_Brother3_04_03_003	d1ee532a69
Story/D_Talk_Brother3_04_03_004	6b8213adbd
Story/D_Talk_Brother3_04_03_005	3bfc28fbea
Story/D_Talk_Brother3_04_03_006	4942ebede9
Story/D_Talk_Brother3_04_03_007	335b74be53
Story/D_Talk_Brother3_05_01_001	165ba90908
Story/D_Talk_Brother3_05_01_002	0ba4f77566
Story/D_Talk_Brother3_05_01_003	e66afd9b5c
Story/D_Talk_Brother3_05_01_004	6ac90b30fb
Story/D_Talk_Brother3_05_02_001	9a91f7b6b8
Story/D_Talk_Brother3_05_02_002	4049bad5ba
Story/D_Talk_Brother3_05_02_003	90ac3083d2
Story/D_Talk_Brother3_05_02_004	489facd367
Story/D_Talk_Brother3_05_02_005	4e2c6a67a0
Story/D_Talk_Brother3_05_03_001	7aa4455cb3
Story/D_Talk_Brother3_05_03_002	c65f0d8192
Story/D_Talk_Brother3_05_03_003	9ccc86963a
Story/D_Talk_Brother3_05_03_004	cacb2eecc7
Story/D_Talk_Brother3_05_03_005	702c3c2c56
Story/D_Talk_Brother3_05_03_006	9998723783
Story/D_Talk_Brother3_05_03_007	82a966f712
Story/D_Talk_Brother3_05_03_008	ba75ce4151
Story/D_Talk_Brother3_05_03_009	9d626ee649
Story/D_Talk_Brother3_05_03_010	ebfca0703f
Story/D_Talk_Brother3_05_03_011	808834121c
Story/D_Talk_Brother3_05_03_012	e187cbd375
Story/D_Talk_Brother3_06_01_001	a3d33983bc
Story/D_Talk_Brother3_06_01_002	7475cfb48c
Story/D_Talk_Brother3_06_01_003	0a02f0a1f3
Story/D_Talk_Brother3_06_01_004	bebe41e06f
Story/D_Talk_Brother3_06_01_005	85fbcd0cb3
Story/D_Talk_Brother3_06_01_006	7534478eac
Story/D_Talk_Brother3_06_01_007	8873745ede
Story/D_Talk_Brother3_06_01_008	748858f1eb
Story/D_Talk_Brother3_06_01_009	f408a29137
Story/D_Talk_Brother3_06_01_010	9af37b87b5
Story/D_Talk_Brother3_06_01_011	1c880841ec
Story/D_Talk_Brother3_06_01_012	73b07dce7d
Story/D_Talk_Brother3_06_01_013	1195284667
Story/D_Talk_Brother3_06_01_014	89b677bde9
Story/D_Talk_Brother3_06_01_015	05fa128bd4
Story/D_Talk_Brother3_06_02_001	59d6d1cda4
Story/D_Talk_Brother3_06_02_002	79d8294549
Story/D_Talk_Brother3_06_02_003	5c65bad7fb
Story/D_Talk_Brother3_06_02_004	f057856aa8
Story/D_Talk_Brother3_06_02_005	c5fdef2385
Story/D_Talk_Brother3_06_02_006	19e6b78975
Story/D_Talk_Brother3_06_02_007	44753b782d
Story/D_Talk_Brother3_06_02_008	97f1a02cf0
Story/D_Talk_Brother3_06_02_009	8a5b3f7609
Story/D_Talk_Brother3_06_02_010	af6a2e221b
Story/D_Talk_Brother3_06_02_011	6a0b1e364d
Story/D_Talk_Brother3_06_02_012	ec0e74a672
Story/D_Talk_Brother3_06_03_001	37c65145d5
Story/D_Talk_Brother3_06_03_002	28ba4300db
Story/D_Talk_Brother3_06_03_003	4ee2b845a1
Story/D_Talk_Brother3_06_03_004	de7c8ee15c
Story/D_Talk_Brother3_06_03_005	480ccfa751
Story/D_Talk_Brother3_06_03_006	2039ec0fa6
Story/D_Talk_Brother3_06_03_007	563f9b4b43
Story/D_Talk_Brother3_06_03_008	dc7acef40e
Story/D_Talk_Brother3_06_03_009	dba9b9c38a
Story/D_Talk_Brother3_06_03_010	e1b84b1ab1
Story/D_Talk_Brother3_07_01_001	cacdf330c5
Story/D_Talk_Brother3_07_01_002	2cc454c930
Story/D_Talk_Brother3_07_01_003	41a00e83ae
Story/D_Talk_Brother3_07_01_004	ecd975fb45
Story/D_Talk_Brother3_07_01_005	7fe83fbcd1
Story/D_Talk_Brother3_07_01_006	5c3a998989
Story/D_Talk_Brother3_07_01_007	e0049b29d7
Story/D_Talk_Brother3_07_02_001	26d23a6960
Story/D_Talk_Brother3_07_02_002	6920a6c2fb
Story/D_Talk_Brother3_07_02_003	15829db5fa
Story/D_Talk_Brother3_07_02_004	515723366a
Story/D_Talk_Brother3_07_02_005	87942341ca
Story/D_Talk_Brother3_07_02_006	47c7c2fce8
Story/D_Talk_Brother3_08_01_001	611158c1bd
Story/D_Talk_Brother3_08_01_002	5cdba42ef5
Story/D_Talk_Brother3_08_01_003	6e19be8946
Story/D_Talk_Brother3_08_01_004	6fe6d913cf
Story/D_Talk_Brother3_08_01_005	8b4daae0d6
Story/D_Talk_Brother3_08_01_006	f7146206de
Story/D_Talk_Brother3_08_01_007	400a748ebd
Story/D_Talk_Brother3_08_01_008	f7146206de
Story/D_Talk_Brother3_08_01_009	0091b07984
Story/D_Talk_Brother3_08_01_010	8c7ee6e800
Story/D_Talk_Brother3_08_01_011	c5a393bcc0
Story/D_Talk_Brother3_09_01_001	d2d6ae7656
Story/D_Talk_Brother3_09_01_002	f3b8cd9864
Story/D_Talk_Brother3_09_01_003	599fb8b29e
Story/D_Talk_Brother3_09_01_004	26b723d93b
Story/D_Talk_Brother3_09_01_005	2528cb61c5
Story/D_Talk_Brother3_09_01_006	14d8635fc4
Story/D_Talk_Brother3_09_02_001	e6592ca800
Story/D_Talk_Brother3_09_02_002	87434324ee
Story/D_Talk_Brother3_09_02_003	8f0d8698f4
Story/D_Talk_Brother3_10_01_001	e8f174ed12
Story/D_Talk_Brother3_10_01_002	cbbbab306a
Story/D_Talk_Brother3_10_01_003	4d93350c01
Story/D_Talk_Brother3_10_01_004	ac022f843e
Story/D_Talk_Brother3_10_01_005	20303b77d3
Story/D_Talk_Brother3_10_01_006	e48cd46d21
Story/D_Talk_Brother3_10_01_007	7d3b0d5eb2
Story/D_Talk_Brother3_10_01_008	322588d541
Story/D_Talk_Brother3_10_01_009	a5d810994f
Story/D_Talk_Brother3_10_01_010	7dd6ed712c
Story/D_Talk_Brother3_10_01_011	4283335b69
Story/D_Talk_Brother3_10_02_001	0db3916c15
Story/D_Talk_Brother3_10_02_002	3d83e33688
Story/D_Talk_Brother3_10_02_003	75351bb218
Story/D_Talk_Brother3_10_02_004	c5d7b879f7
Story/D_Talk_Brother3_10_02_005	3d561de7a4
Story/D_Talk_Brother3_10_02_006	7b1059e1e3
Story/D_Talk_Brother3_10_03_001	2d331dbff2
Story/D_Talk_Brother3_10_03_002	937daa97f1
Story/D_Talk_Brother3_10_03_003	72e7a06e16
Story/D_Talk_Brother3_10_03_004	4425296f84
Story/D_Talk_Brother3_10_03_005	7a61d58bf6
Story/D_Talk_Brother3_10_03_006	bcdf6846b6
Story/D_Talk_Brother3_10_03_007	d06958dc9b
Story/D_Talk_Brother3_11_01_001	4ccb463220
Story/D_Talk_Brother3_11_01_002	e85f081dd3
Story/D_Talk_Brother3_11_01_003	16bd898310
Story/D_Talk_Brother3_11_01_004	5e5bf73c1d
Story/D_Talk_Brother3_11_01_005	49a5434714
Story/D_Talk_Brother3_11_01_006	330562e85d
Story/D_Talk_Brother3_11_01_007	fd503b1fe7
Story/D_Talk_Brother3_11_01_008	f4c1bdfe8e
Story/D_Talk_Brother3_Option_01_001	4b7db8d56d
Story/D_Talk_Brother3_Option_01_002	5036db9209
Story/D_Talk_Brother3_Option_01_003	f1f6e91805
Story/D_Talk_Brother3_Option_01_004	5f841de3ee
Story/D_Talk_Brother3_Option_01_005	5717f46188
Story/D_Talk_Brother3_Option_02_001	d66245df53
Story/D_Talk_Brother3_Option_02_002	5597e8527b
Story/D_Talk_Brother3_Option_02_003	7c23736d6a
Story/D_Talk_Brother3_Option_02_004	29bd4ec20c
Story/D_Talk_Brother3_Option_03_001	2f3689f5c6
Story/D_Talk_Brother3_Option_03_002	a004197afb
Story/D_Talk_Brother3_Option_03_003	af63f7cf7d
Story/D_Talk_Brother3_Option_03_004	c3ce7c9f10
Story/D_Talk_Brother3_Option_03_005	486d50bbc9
Story/D_Talk_Brother3_Option_03_006	206b41d6e6
Story/D_Talk_Brother3_Option_03_007	bab6a8d573
Story/D_Talk_Brother3_Option_03_008	7bc830adee
Story/D_Talk_Brother3_Option_03_009	fa0fb42ce2
Story/D_Talk_Brother3_Option_03_010	4bcf4f7bd4
Story/D_Talk_Brother3_Option_03_011	486d50bbc9
Story/D_Talk_Brother3_Option_03_012	36a1facbc5
Story/D_Talk_Brother3_Option_03_013	1dca6dd774
Story/D_Talk_Brother3_Option_03_014	8d5cc8c7a7
Story/D_Talk_Brother3_Option_03_015	fee48ae37e
Story/D_Talk_Brother3_Option_03_016	4e9ea308bc
Story/D_Talk_Brother3_Option_03_017	1f30333116
Story/D_Talk_Brother3_Option_03_018	b6f6a38e8a
Story/D_Talk_Brother3_Option_03_019	e0b49dbdbc
Story/D_Talk_Brother3_Option_03_020	d708f01f81
Story/D_Talk_Brother3_Option_03_021	357e2d4adf
Story/D_Talk_Brother3_Option_03_022	0540f63ac9
Story/D_Talk_Brother3_Option_03_023	9d241d47ec
Story/D_Talk_Brother3_Option_03_024	0caf2c1f06
Story/D_Talk_Brother3_Option_03_025	d0fbc96db6
Story/D_Talk_Brother3_Option_03_026	8d1f125902
Story/D_Talk_Brother3_Option_03_027	db8edae1d2
Story/D_Talk_Brother3_Option_03_028	fd22bdbeae
Story/D_Talk_Brother3_Option_03_029	8f43a821fb
Story/D_Talk_Brother3_Option_03_030	a9e97bb0bd
Story/D_Talk_Brother3_Option_03_031	126c3c340d
Story/D_Talk_Brother3_Option_03_032	08039e0328
Story/D_Talk_Brother3_Option_03_033	1c5c8f83c0
Story/D_Talk_Brother3_Option_03_034	704d087bb7
Story/D_Talk_Brother3_Option_04_001	0b36bff93e
Story/D_Talk_Brother3_Option_04_002	3a0abadc74
Story/D_Talk_Brother3_Option_04_003	b111f6d53d
Story/D_Talk_Brother3_Option_04_004	80e3186730
Story/D_Talk_Brother3_Option_04_005	49dd48d607
Story/D_Talk_Brother3_Option_04_006	377f1f6616
Story/D_Talk_Brother3_Option_04_007	2a7770f03a
Story/D_Talk_Brother3_Option_05_001	0da93006dd
Story/D_Talk_Brother3_Option_05_01_001	173d59f778
Story/D_Talk_Brother3_Option_05_01_002	8a86800ecf
Story/D_Talk_Brother4_02_01_001	56e075c987
Story/D_Talk_Brother4_02_01_002	246d08dfa5
Story/D_Talk_Brother4_02_01_003	318c839e04
Story/D_Talk_Brother4_02_01_004	2ac124dfad
Story/D_Talk_Brother4_02_01_005	796ab84c15
Story/D_Talk_Brother4_02_01_01_001	5e168de3d5
Story/D_Talk_Brother4_02_01_01_002	41e35d92d8
Story/D_Talk_Brother4_02_01_01_003	baf6eab00b
Story/D_Talk_Brother4_02_01_01_004	50e7ada0fc
Story/D_Talk_Brother4_02_01_01_005	377379545d
Story/D_Talk_Brother4_02_01_01_006	4df9aa71b0
Story/D_Talk_Brother4_02_01_01_007	a733f75560
Story/D_Talk_Brother4_02_01_02_001	8d67717c91
Story/D_Talk_Brother4_02_01_02_002	7c532c1728
Story/D_Talk_Brother4_02_01_02_003	6584f444c2
Story/D_Talk_Brother4_02_01_02_004	8d38e9bec6
Story/D_Talk_Brother4_02_01_02_005	767c90f145
Story/D_Talk_Brother4_02_01_02_006	fa914601c7
Story/D_Talk_Brother4_02_01_02_007	8b88d86784
Story/D_Talk_Brother4_02_01_02_008	34b8a62e49
Story/D_Talk_Brother4_02_01_02_009	0e3811903a
Story/D_Talk_Brother4_02_01_02_010	a602a5996e
Story/D_Talk_Brother4_02_01_02_011	51b9cfe232
Story/D_Talk_Brother4_02_01_02_012	d28f59a24a
Story/D_Talk_Brother4_02_01_02_013	7f2669bcbb
Story/D_Talk_Brother4_02_01_02_014	88bc8b16b0
Story/D_Talk_Brother4_02_01_02_015	9d9336122d
Story/D_Talk_Brother4_02_01_02_016	fa2d6be9fe
Story/D_Talk_Brother4_02_01_02_017	10dd596121
Story/D_Talk_Brother4_02_01_02_018	9b3337375d
Story/D_Talk_Brother4_02_01_02_019	b151da94d5
Story/D_Talk_Brother4_02_01_02_020	8588d0b4b0
Story/D_Talk_Brother4_02_01_03_001	d02dea39de
Story/D_Talk_Brother4_02_01_03_002	2866de8cd5
Story/D_Talk_Brother4_02_01_03_003	c777a8ae1f
Story/D_Talk_Brother4_02_01_03_004	b195a52acc
Story/D_Talk_Brother4_02_01_03_005	0d36e00f97
Story/D_Talk_Brother4_02_01_03_006	61fa988236
Story/D_Talk_Brother4_02_01_03_007	b73b76468c
Story/D_Talk_Brother4_02_01_03_008	738236bfa6
Story/D_Talk_Brother4_02_01_03_009	5fb587a833
Story/D_Talk_Brother4_02_01_03_010	b37b0d9f53
Story/D_Talk_Brother4_02_01_03_011	e8285940c3
Story/D_Talk_Brother4_02_01_03_012	aa29223220
Story/D_Talk_Brother4_02_01_03_013	62ae0dbbd6
Story/D_Talk_Brother4_02_01_03_014	8aec6401fa
Story/D_Talk_Brother4_02_01_03_015	1e889d0263
Story/D_Talk_Brother4_02_01_03_016	17a75c4ea7
Story/D_Talk_Brother4_02_01_03_017	bddd74e54d
Story/D_Talk_Brother4_02_01_03_018	dfc454b23c
Story/D_Talk_Brother4_02_01_03_019	491f5970ea
Story/D_Talk_Brother4_02_01_03_020	fe93a8b436
Story/D_Talk_Brother4_02_01_03_021	8599195ec1
Story/D_Talk_Brother4_02_01_03_022	53478ab0c3
Story/D_Talk_Brother4_02_01_03_023	7de206c490
Story/D_Talk_Brother4_02_01_03_024	458ecf54a8
Story/D_Talk_Brother4_02_02_001	bffdf7e4e8
Story/D_Talk_Brother4_02_02_002	a12774eb78
Story/D_Talk_Brother4_02_02_003	54c82c0d0b
Story/D_Talk_Brother4_02_02_004	6a24366386
Story/D_Talk_Brother4_02_02_005	24e0d6afca
Story/D_Talk_Brother4_02_02_006	b91ed86111
Story/D_Talk_Brother4_02_02_007	c20c899ad2
Story/D_Talk_Brother4_02_02_008	21d2e91a2b
Story/D_Talk_Brother4_02_02_009	7bf248b8c5
Story/D_Talk_Brother4_02_02_010	4b8bfae024
Story/D_Talk_Brother4_02_02_011	d1356f3601
Story/D_Talk_Brother4_02_02_012	c5bbcf7508
Story/D_Talk_Brother4_02_02_013	0b84318240
Story/D_Talk_Brother4_02_02_014	f0d979c58d
Story/D_Talk_Brother4_02_02_015	163de26c7f
Story/D_Talk_Brother4_02_02_016	fab7eae9a8
Story/D_Talk_Brother4_02_02_017	b368675510
Story/D_Talk_Brother4_02_02_018	147d9a49c5
Story/D_Talk_Brother4_02_02_019	9e749e534c
Story/D_Talk_Brother4_02_02_020	74ec2e0926
Story/D_Talk_Brother4_02_02_021	ef93fed9f4
Story/D_Talk_Brother4_02_02_022	afa7bf5224
Story/D_Talk_Brother4_02_02_023	5d8aa0593a
Story/D_Talk_Brother4_02_02_024	f582d254ed
Story/D_Talk_Brother4_02_02_025	17174fa67f
Story/D_Talk_Brother4_02_02_026	955047407e
Story/D_Talk_Brother4_02_02_027	f0d0c1c844
Story/D_Talk_Brother4_02_02_028	df58efde90
Story/D_Talk_Brother4_02_02_029	adc9e20c1c
Story/D_Talk_Brother4_02_02_030	9108964b6b
Story/D_Talk_Brother4_02_02_031	b75d4b9847
Story/D_Talk_Brother4_02_02_032	dc6b3684bc
Story/D_Talk_Brother4_02_02_033	fda76fd0a0
Story/D_Talk_Brother4_02_02_034	df67aa9966
Story/D_Talk_Brother4_02_02_035	f809efaf23
Story/D_Talk_Brother4_02_02_036	48c0fa6e95
Story/D_Talk_Brother4_02_02_037	7d81d62641
Story/D_Talk_Brother4_02_02_038	2995485e62
Story/D_Talk_Brother4_02_02_039	5473419a1a
Story/D_Talk_Brother4_02_02_040	3f9bc285d8
Story/D_Talk_Brother4_02_03_001	ef727b372a
Story/D_Talk_Brother4_02_03_002	746e985180
Story/D_Talk_Brother4_02_03_003	7b7ae3de9c
Story/D_Talk_Brother4_02_03_004	6ce263f0f8
Story/D_Talk_Brother4_02_03_005	aad3ee4e30
Story/D_Talk_Brother4_02_03_01_001	c96cbab4a9
Story/D_Talk_Brother4_02_03_01_002	1082eff904
Story/D_Talk_Brother4_02_03_01_003	1053d702e6
Story/D_Talk_Brother4_02_03_01_004	32bc38d119
Story/D_Talk_Brother4_02_03_01_005	b31ffe77cc
Story/D_Talk_Brother4_02_03_01_006	b8601bb119
Story/D_Talk_Brother4_02_03_01_007	68405e70ff
Story/D_Talk_Brother4_02_03_01_008	1d1fc7d703
Story/D_Talk_Brother4_02_03_01_009	e660080242
Story/D_Talk_Brother4_02_03_01_010	79be623d50
Story/D_Talk_Brother4_02_03_01_011	a04931e834
Story/D_Talk_Brother4_02_03_01_012	c6b4b52d3b
Story/D_Talk_Brother4_02_03_01_013	e4a11a4305
Story/D_Talk_Brother4_02_03_01_014	1f8b78f89a
Story/D_Talk_Brother4_02_03_01_015	30fbd618ad
Story/D_Talk_Brother4_02_03_01_016	ea04a56957
Story/D_Talk_Brother4_02_03_01_017	48cbb33d28
Story/D_Talk_Brother4_02_03_01_018	71d5a12857
Story/D_Talk_Brother4_02_03_01_019	0f338bc8a1
Story/D_Talk_Brother4_02_03_01_020	9b619e55dc
Story/D_Talk_Brother4_02_03_01_021	3568e7d6d9
Story/D_Talk_Brother4_02_03_01_022	5c8f6a92d0
Story/D_Talk_Brother4_02_03_01_023	48347021f7
Story/D_Talk_Brother4_02_03_01_024	0bff303e58
Story/D_Talk_Brother4_02_03_01_025	6b01ff6677
Story/D_Talk_Brother4_02_03_01_026	1866577f2c
Story/D_Talk_Brother4_02_03_01_027	2431f75274
Story/D_Talk_Brother4_02_03_01_028	e676e33e35
Story/D_Talk_Brother4_02_03_01_029	7cdf015af9
Story/D_Talk_Brother4_02_03_01_030	54415dde5c
Story/D_Talk_Brother4_02_03_01_031	bf3d32cbe6
Story/D_Talk_Brother4_02_03_01_032	918d226b9f
Story/D_Talk_Brother4_02_03_01_033	bd0c0a6e31
Story/D_Talk_Brother4_02_03_01_034	2b22a01764
Story/D_Talk_Brother4_02_03_01_035	4d0a1ad83c
Story/D_Talk_Brother4_02_03_01_036	35671ea26c
Story/D_Talk_Brother4_02_03_01_037	80e9948491
Story/D_Talk_Brother4_02_03_01_038	65a9ef51a7
Story/D_Talk_Brother4_02_03_01_039	4144748115
Story/D_Talk_Brother4_02_03_01_040	08e97d25fb
Story/D_Talk_Brother4_02_03_01_041	aad3ee4e30
Story/D_Talk_Brother4_02_03_01_042	17b89fb6fd
Story/D_Talk_Brother4_02_03_01_043	e660080242
Story/D_Talk_Brother4_02_03_01_044	75afb5bdfd
Story/D_Talk_Brother4_02_03_01_045	f464418e6f
Story/D_Talk_Brother4_02_03_01_046	8f2ee6ac3e
Story/D_Talk_Brother4_02_03_01_047	348e242ea2
Story/D_Talk_Brother4_02_03_01_048	5b5020d929
Story/D_Talk_Brother4_02_03_01_049	d5d289babb
Story/D_Talk_Brother4_02_03_01_050	6f06f59946
Story/D_Talk_Brother4_02_03_01_051	57d16c7543
Story/D_Talk_Brother4_02_03_01_052	648f833260
Story/D_Talk_Brother4_02_03_01_053	fa0dc86d92
Story/D_Talk_Brother4_02_03_01_054	67517b40ac
Story/D_Talk_Brother4_02_03_01_055	0c3e3873ce
Story/D_Talk_Brother4_02_03_01_056	049b6d9f89
Story/D_Talk_Brother4_02_03_01_057	5a7703ed46
Story/D_Talk_Brother4_02_03_01_058	f6378d2e52
Story/D_Talk_Brother4_02_03_01_059	e62757e6ab
Story/D_Talk_Brother4_02_03_01_060	a79591a12e
Story/D_Talk_Brother4_02_03_01_061	a20d39e970
Story/D_Talk_Brother4_02_03_01_062	07f374d235
Story/D_Talk_Brother4_02_03_01_063	dd48ca7e1f
Story/D_Talk_Brother4_02_03_01_064	34a5b4b919
Story/D_Talk_Brother4_02_03_01_065	17b89fb6fd
Story/D_Talk_Brother4_02_03_01_066	e660080242
Story/D_Talk_Brother4_02_03_01_067	1c52eba750
Story/D_Talk_Brother4_02_03_01_068	8cce3df7b1
Story/D_Talk_Brother4_02_03_01_069	cc39669577
Story/D_Talk_Brother4_02_03_01_070	9e468b759e
Story/D_Talk_Brother4_02_03_01_071	1c0b2cb26a
Story/D_Talk_Brother4_02_03_01_072	271213fc5d
Story/D_Talk_Brother4_02_03_01_073	2bb0bd176f
Story/D_Talk_Brother4_02_03_01_074	a30fe6a4ae
Story/D_Talk_Brother4_02_03_01_075	3e35bee9a3
Story/D_Talk_Brother4_02_03_01_076	3295c176dc
Story/D_Talk_Brother4_02_03_01_077	6162f5df41
Story/D_Talk_Brother4_02_03_01_078	52d9de6373
Story/D_Talk_Brother4_02_03_01_079	38d26e5ba8
Story/D_Talk_Brother4_02_03_01_080	8d2d5b853e
