#dict_line	n_speakers	speaker_tags	names	gender
65763	22	big_trainee_girl_1|brother3|girl2|girl4|girl5|girl9|player|ranger2|sister1|special203|special3|special408|special809|special999|trainee023|trainee2|trainee312|trainee331|trainee332|trainee421|trainee_girl1|trainees	唐娇娇|唐升|叶云裳|龙湘|虞小梅|上官萤|赵活|路人侠|唐默铃|听海生|叶云舟|向无忧|李富贵|瑞笙|唐门弟子|唐门弟子|青城弟子|嵩山弟子|嵩山弟子|峨嵋女弟子|唐门女弟子|唐门众弟子	MIX
65764	1	special407	上官隼	M?
65765	1	special102	南宫深	M?
65766	1	special407	上官隼	M?
65767	1	special407	上官隼	M?
65768	1	special102	南宫深	M?
65769	1	special407	上官隼	M?
65770	1	special407	上官隼	M?
65771	1	special407	上官隼	M?
65772	1	player	赵活	M?
65774	1	special408	向无忧	M?
65775	1	brother3	唐升	M?
65776	1	player	赵活	M?
65777	4	brother1|sister1|special3|special829	唐布衣|唐默铃|叶云舟|南溪	MIX
65778	1	girl9	上官萤	F
65779	1	special408	向无忧	M?
65780	1	special829	南溪	M?
65781	1	special408	向无忧	M?
65782	1	special829	南溪	M?
65783	1	special408	向无忧	M?
65784	1	special829	南溪	M?
65785	1	special408	向无忧	M?
65786	1	special408	向无忧	M?
65787	1	player	赵活	M?
65788	1	special829	南溪	M?
65789	1	girl6	夏侯兰	F
65790	1	special408	向无忧	M?
65791	1	girl6	夏侯兰	F
65792	1	girl6	夏侯兰	F
65793	17	daoshi311|girl4|girl5|horse_man_1|people1|player|player_section|sister1|soldier1|special811|trainee101|trainee103|trainee111|trainee112|trainee491|trainee493|trainee495	青城长老|龙湘|虞小梅|马面|众人|赵活|赵活|唐默铃|官兵|唐衫|南宫家丁|南宫家丁|沧帮弟子|沧帮弟子|锦香弟子|锦香弟子|锦香弟子	MIX
65794	1	girl4	龙湘	F
65795	1	girl4	龙湘	F
65796	1	special408	向无忧	M?
65797	1	girl4	龙湘	F
65798	2	player|special408	赵活|向无忧	M?
65799	1	player	赵活	M?
65800	1	girl4	龙湘	F
65801	9	brother4|girl2|girl2_1|girl4|player|sister1|special402|special820|special999	唐惟元|叶云裳|少女|龙湘|赵活|唐默铃|温夫人|第三香|瑞笙	MIX
65802	1	brother1	唐布衣	M?
65803	2	girl9|player	上官萤|赵活	MIX
65804	1	brother1	唐布衣	M?
65805	1	brother1	唐布衣	M?
65806	1	special407	上官隼	M?
65807	1	special407	上官隼	M?
65808	1	brother1	唐布衣	M?
65809	1	player	赵活	M?
65810	1	special407	上官隼	M?
65811	1	player	赵活	M?
65812	1	brother1	唐布衣	M?
65813	1	player	赵活	M?
65814	1	brother1	唐布衣	M?
65815	1	special407	上官隼	M?
65816	1	player	赵活	M?
65817	1	brother3	唐升	M?
65818	2	player|trainee111	赵活|沧帮弟子	M?
65819	1	brother3	唐升	M?
65820	2	player|trainee111	赵活|沧帮弟子	M?
65821	1	special408	向无忧	M?
65822	1	brother3	唐升	M?
65823	1	special408	向无忧	M?
65824	1	girl2	叶云裳	F
65825	1	brother3	唐升	M?
65826	1	girl2	叶云裳	F
65827	1	player	赵活	M?
65828	1	special408	向无忧	M?
65829	1	player	赵活	M?
65830	5	beggar1|player|special3|special408|special999	乞丐|赵活|叶云舟|向无忧|瑞笙	M?
65831	1	girl2	叶云裳	F
65832	1	girl2	叶云裳	F
65833	1	girl2	叶云裳	F
65834	1	player	赵活	M?
65835	1	brother3	唐升	M?
65836	1	player	赵活	M?
65837	1	girl9	上官萤	F
65838	1	girl2	叶云裳	F
65839	1	girl2	叶云裳	F
65840	1	special408	向无忧	M?
65841	1	girl2	叶云裳	F
65842	1	special408	向无忧	M?
65843	1	girl2	叶云裳	F
65844	1	special408	向无忧	M?
65845	1	girl2	叶云裳	F
65846	28	beggar1|brother3|brother4|female1|girl9|player|player_section|ranger1|ranger4|special101|special102|special201|special206|special207|special3|special405|special408|special800|trainee011|trainee1|trainee103|trainee3|trainee301|trainee311|trainee312|trainee343|trainee493|trainee8	乞丐|唐升|唐惟元|女子|上官萤|赵活|赵活|路人侠|公子侠|南宫远|南宫深|邹博|福韫|金乌上人|叶云舟|申屠龙|向无忧|宋悲|唐门弟子|唐门弟子|南宫家丁|唐门弟子|点苍弟子|青城弟子|青城弟子|全真弟子|锦香弟子|唐门弟子	MIX
65847	1	girl2	叶云裳	F
65848	1	girl2	叶云裳	F
65849	1	special408	向无忧	M?
65850	1	girl2	叶云裳	F
65851	1	special408	向无忧	M?
65852	1	girl2	叶云裳	F
65853	1	girl2	叶云裳	F
65854	1	special408	向无忧	M?
65855	1	girl2	叶云裳	F
65856	1	girl2	叶云裳	F
65857	1	sister1	唐默铃	F
65858	1	girl2	叶云裳	F
65859	1	girl9	上官萤	F
65860	1	girl2	叶云裳	F
65861	1	girl9	上官萤	F
65862	1	special408	向无忧	M?
65863	10	brother3|girl2|girl8|player|sister1|special401|special800|special812|special834|special835_1	唐升|叶云裳|魏菊|赵活|唐默铃|王二壮|宋悲|唐守鸿|段智秀|南宫己	MIX
65864	1	brother3	唐升	M?
65865	1	player	赵活	M?
65866	1	girl2	叶云裳	F
65867	1	brother3	唐升	M?
65868	17	daoshi311|girl4|girl5|horse_man_1|people1|player|player_section|sister1|soldier1|special811|trainee101|trainee103|trainee111|trainee112|trainee491|trainee493|trainee495	青城长老|龙湘|虞小梅|马面|众人|赵活|赵活|唐默铃|官兵|唐衫|南宫家丁|南宫家丁|沧帮弟子|沧帮弟子|锦香弟子|锦香弟子|锦香弟子	MIX
65869	1	player	赵活	M?
65870	1	special407	上官隼	M?
65871	1	player	赵活	M?
65872	1	brother3	唐升	M?
65873	1	special407	上官隼	M?
65874	1	brother3	唐升	M?
65875	1	special407	上官隼	M?
65876	1	player	赵活	M?
65877	1	brother3	唐升	M?
65878	1	special407	上官隼	M?
65879	1	brother1	唐布衣	M?
65880	1	player	赵活	M?
65881	1	special407	上官隼	M?
65882	1	brother3	唐升	M?
65883	1	player	赵活	M?
65884	1	special407	上官隼	M?
65885	1	special407	上官隼	M?
65886	1	brother1	唐布衣	M?
65887	2	girl5_5|player	虞小梅|赵活	MIX
65888	1	player	赵活	M?
65889	1	special407	上官隼	M?
65890	1	special407	上官隼	M?
65892	20	brother1|girl2|girl4|girl5|girl8|player|ranger2|ranger_girl1|sister1|special103|special407|special7|special811|trainee011|trainee1|trainee103|trainee104|trainee2|trainee343|unknown	唐布衣|叶云裳|龙湘|虞小梅|魏菊|赵活|路人侠|女侠|唐默铃|南宫浅|上官隼|石公远|唐衫|唐门弟子|唐门弟子|南宫家丁|南宫家丁|唐门弟子|全真弟子|？？？	MIX
65893	1	player	赵活	M?
65894	3	brother1|girl5|special999	唐布衣|虞小梅|瑞笙	MIX
65895	1	special407	上官隼	M?
65896	1	brother1	唐布衣	M?
65897	1	player	赵活	M?
65898	20	brother1|girl2|girl4|girl5|girl8|player|ranger2|ranger_girl1|sister1|special103|special407|special7|special811|trainee011|trainee1|trainee103|trainee104|trainee2|trainee343|unknown	唐布衣|叶云裳|龙湘|虞小梅|魏菊|赵活|路人侠|女侠|唐默铃|南宫浅|上官隼|石公远|唐衫|唐门弟子|唐门弟子|南宫家丁|南宫家丁|唐门弟子|全真弟子|？？？	MIX
65899	3	brother1|girl5|special999	唐布衣|虞小梅|瑞笙	MIX
65900	1	brother1	唐布衣	M?
65901	1	special407	上官隼	M?
65902	1	special407	上官隼	M?
65903	4	aunt2|brother1|girl9|player	大妈|唐布衣|上官萤|赵活	MIX
65904	1	special407	上官隼	M?
65905	1	brother1	唐布衣	M?
65906	1	special407	上官隼	M?
65907	1	player	赵活	M?
65908	1	special407	上官隼	M?
65909	1	brother1	唐布衣	M?
65910	1	brother1	唐布衣	M?
65911	2	girl5_5|player	虞小梅|赵活	MIX
65912	1	player	赵活	M?
65913	1	special407	上官隼	M?
65914	1	special407	上官隼	M?
65915	1	special407	上官隼	M?
65916	1	player	赵活	M?
65917	1	player	赵活	M?
65918	1	special407	上官隼	M?
65919	1	player	赵活	M?
65920	1	player	赵活	M?
65923	1	ranger1	路人侠	M?
65924	1	trainee1	唐门弟子	M?
65925	1	trainee2	唐门弟子	M?
65926	1	ranger1	路人侠	M?
65927	1	trainee1	唐门弟子	M?
65928	1	trainee2	唐门弟子	M?
65929	1	ranger1	路人侠	M?
65930	1	ranger2	路人侠	M?
65931	1	ranger1	路人侠	M?
65932	1	trainee1	唐门弟子	M?
65933	1	trainee2	唐门弟子	M?
65934	1	special102	南宫深	M?
65935	14	brother3|brother4|daoshi313|girl2|girl4|girl9|player|special208|special809|special832|trainee1|trainee202|trainee221|women3	唐升|唐惟元|青城长老|叶云裳|龙湘|上官萤|赵活|晁和|李富贵|唐芳|唐门弟子|飞天弟子|夺魄弟子|妇人	MIX
65936	1	girl5_5	虞小梅	F
65937	1	player	赵活	M?
65938	1	special407	上官隼	M?
65939	1	special407	上官隼	M?
65940	1	special407	上官隼	M?
65941	1	unknown	？？？	M?
65942	1	special407	上官隼	M?
65943	1	brother1	唐布衣	M?
65944	4	brother3|player|sister1|special4	唐升|赵活|唐默铃|樊啸天	MIX
65945	1	brother1	唐布衣	M?
65946	2	girl4|player	龙湘|赵活	MIX
65947	1	brother1	唐布衣	M?
65948	1	special407	上官隼	M?
65949	1	special407	上官隼	M?
65950	1	girl5_5	虞小梅	F
65951	1	player	赵活	M?
65952	1	brother1	唐布衣	M?
65953	1	girl5_5	虞小梅	F
65954	1	brother1	唐布衣	M?
65955	1	brother1	唐布衣	M?
65956	1	girl5	虞小梅	F
65957	1	player	赵活	M?
65958	4	player|player_imagine|sister1|special813	赵活|赵活|唐默铃|画中仙	MIX
65959	1	brother1	唐布衣	M?
65960	1	brother1	唐布衣	M?
65961	1	sister1	唐默铃	F
65962	1	brother1	唐布衣	M?
65963	1	sister1	唐默铃	F
65964	1	girl5	虞小梅	F
65965	5	brother1|player|sister1|special820|trainee494	唐布衣|赵活|唐默铃|第三香|锦香弟子	MIX
65966	2	brother1|brother3	唐布衣|唐升	M?
65970	1	brother1	唐布衣	M?
65971	1	player	赵活	M?
65972	1	player	赵活	M?
65973	1	brother1	唐布衣	M?
65974	1	player	赵活	M?
65975	1	brother1	唐布衣	M?
65976	1	girl5	虞小梅	F
65977	1	brother1	唐布衣	M?
65978	1	girl5	虞小梅	F
65979	1	player	赵活	M?
65980	1	girl5	虞小梅	F
65981	1	ranger1	路人侠	M?
65982	1	ranger2	路人侠	M?
65983	1	ranger3	路人侠	M?
65984	1	ranger1	路人侠	M?
65986	1	ranger3	路人侠	M?
65987	1	ranger1	路人侠	M?
65988	1	special102	南宫深	M?
65989	1	girl9	上官萤	F
65990	1	special408	向无忧	M?
65991	1	trainee1	唐门弟子	M?
65992	1	ranger1	路人侠	M?
65993	1	special408	向无忧	M?
65994	1	special408	向无忧	M?
65995	1	player	赵活	M?
65996	1	ranger1	路人侠	M?
65997	1	brother3	唐升	M?
65998	1	player	赵活	M?
65999	1	brother3	唐升	M?
66000	1	brother3	唐升	M?
66001	1	brother3	唐升	M?
66002	1	player	赵活	M?
66003	1	brother3	唐升	M?
66004	1	trainee321	峨嵋弟子	M?
66005	1	ranger1	路人侠	M?
66006	1	trainee3	唐门弟子	M?
66007	2	trainee1|trainee2	唐门弟子|唐门弟子	M?
66009	1	unknown	？？？	M?
66010	1	ranger1	路人侠	M?
66011	1	ranger1	路人侠	M?
66012	1	brother1	唐布衣	M?
66013	20	brother1|girl2|girl4|girl5|girl8|player|ranger2|ranger_girl1|sister1|special103|special407|special7|special811|trainee011|trainee1|trainee103|trainee104|trainee2|trainee343|unknown	唐布衣|叶云裳|龙湘|虞小梅|魏菊|赵活|路人侠|女侠|唐默铃|南宫浅|上官隼|石公远|唐衫|唐门弟子|唐门弟子|南宫家丁|南宫家丁|唐门弟子|全真弟子|？？？	MIX
66014	1	brother1	唐布衣	M?
66016	2	brother1|player	唐布衣|赵活	M?
66017	1	trainee1	唐门弟子	M?
66018	1	trainee3	唐门弟子	M?
66019	1	brother1	唐布衣	M?
66020	1	brother1	唐布衣	M?
66021	1	trainee343	全真弟子	M?
66023	1	trainee332	嵩山弟子	M?
66024	1	brother3	唐升	M?
66025	2	brother1|girl5	唐布衣|虞小梅	MIX
66026	1	brother3	唐升	M?
66027	9	brother1|brother4|daoshi313|girl5|girl9|player|special102|special826|special999	唐布衣|唐惟元|青城长老|虞小梅|上官萤|赵活|南宫深|释明|瑞笙	MIX
66028	1	player	赵活	M?
66029	1	trainee_girl6	唐门女弟子	F
66030	1	player	赵活	M?
66031	1	brother1	唐布衣	M?
66032	1	brother1_2	唐布衣	M?
66033	1	player	赵活	M?
66034	1	brother1	唐布衣	M?
66036	1	player	赵活	M?
66037	1	brother1_2	唐布衣	M?
66038	1	player	赵活	M?
66039	1	brother1	唐布衣	M?
66041	1	player	赵活	M?
66042	1	brother1	唐布衣	M?
66043	1	player	赵活	M?
66044	1	brother1	唐布衣	M?
66045	1	brother1	唐布衣	M?
66047	1	brother1	唐布衣	M?
66048	1	brother1_2	唐布衣	M?
66049	1	girl5_5	虞小梅	F
66050	1	brother3	唐升	M?
66051	3	girl5_5|girl7|player	虞小梅|郁竹|赵活	MIX
66052	1	girl5	虞小梅	F
66053	1	player	赵活	M?
66054	1	brother1	唐布衣	M?
66055	1	brother3	唐升	M?
66056	1	brother1	唐布衣	M?
66057	1	brother3	唐升	M?
66058	1	brother3	唐升	M?
66059	1	brother3	唐升	M?
66060	1	trainee1	唐门弟子	M?
66061	1	brother1	唐布衣	M?
66062	1	brother1	唐布衣	M?
66063	1	brother3	唐升	M?
66064	1	player	赵活	M?
66065	1	brother1	唐布衣	M?
66066	1	player	赵活	M?
66067	1	brother1	唐布衣	M?
66068	1	player	赵活	M?
66069	1	player	赵活	M?
66070	1	player	赵活	M?
66071	1	sister1	唐默铃	F
66072	1	player	赵活	M?
66073	1	sister1	唐默铃	F
66074	1	brother1	唐布衣	M?
66075	1	sister1	唐默铃	F
66076	2	trainee1|trainee2	唐门弟子|唐门弟子	M?
66078	1	player	赵活	M?
66079	2	big_trainee_2|player	唐大鲸|赵活	M?
66080	1	trainee2	唐门弟子	M?
66081	1	player	赵活	M?
66082	1	trainee2	唐门弟子	M?
66083	1	player	赵活	M?
66084	31	brother1|brother2|brother3|brother4|girl2|girl4|girl5|girl6|girl7|girl9|master|player|sister1|special102|special2|special3|special402|special800|special802|special807|special808|special813|special829|special832|trainee1|trainee122|trainee2|trainee312|trainee8|waiter1|women1	唐布衣|唐铮|唐升|唐惟元|叶云裳|龙湘|虞小梅|夏侯兰|郁竹|上官萤|唐中翎|赵活|唐默铃|南宫深|龙渊|叶云舟|温夫人|宋悲|辛儒|吕翁|解无尘|画中仙|南溪|唐芳|唐门弟子|泥教弟子|唐门弟子|青城弟子|唐门弟子|店小二|妇人	MIX
66085	1	special408	向无忧	M?
66086	1	player	赵活	M?
66087	1	trainee321	峨嵋弟子	M?
66088	1	special408	向无忧	M?
66089	5	brother3|girl8|girl9|player|special6	唐升|魏菊|上官萤|赵活|万里鹏程	MIX
66090	1	player	赵活	M?
66091	1	player	赵活	M?
66092	1	player	赵活	M?
66093	1	special813	画中仙	F
66094	1	girl4	龙湘	F
66095	1	girl4	龙湘	F
66096	1	special813	画中仙	F
66097	1	girl4	龙湘	F
66098	1	special813	画中仙	F
66099	11	artist1|brother1|brother3|brother4|ghost1|girl2|girl4|girl9|player|trainee1|trainee234	武师|唐布衣|唐升|唐惟元|鬼卒|叶云裳|龙湘|上官萤|赵活|唐门弟子|玄功弟子	MIX
66100	1	special813	画中仙	F
66101	1	girl4	龙湘	F
66102	1	special813	画中仙	F
66103	1	special813	画中仙	F
66104	1	girl4	龙湘	F
66105	1	special813	画中仙	F
66106	1	girl4	龙湘	F
66107	1	special813	画中仙	F
66108	1	girl4	龙湘	F
66109	1	special813	画中仙	F
66110	1	girl4	龙湘	F
66111	1	special813	画中仙	F
66112	1	girl4	龙湘	F
66113	1	special813	画中仙	F
66114	1	girl4	龙湘	F
66115	1	special813	画中仙	F
66116	1	girl4	龙湘	F
66117	1	special813	画中仙	F
66118	1	girl4	龙湘	F
66119	1	special813	画中仙	F
66120	1	special813	画中仙	F
66121	1	girl4	龙湘	F
66122	1	special813	画中仙	F
66123	1	girl4	龙湘	F
66124	1	girl4	龙湘	F
66125	1	special813	画中仙	F
66126	1	girl4	龙湘	F
66127	1	girl4	龙湘	F
66128	31	brother1|brother2|brother3|brother4|girl2|girl4|girl5|girl6|girl7|girl9|master|player|sister1|special102|special2|special3|special402|special800|special802|special807|special808|special813|special829|special832|trainee1|trainee122|trainee2|trainee312|trainee8|waiter1|women1	唐布衣|唐铮|唐升|唐惟元|叶云裳|龙湘|虞小梅|夏侯兰|郁竹|上官萤|唐中翎|赵活|唐默铃|南宫深|龙渊|叶云舟|温夫人|宋悲|辛儒|吕翁|解无尘|画中仙|南溪|唐芳|唐门弟子|泥教弟子|唐门弟子|青城弟子|唐门弟子|店小二|妇人	MIX
66129	1	girl4	龙湘	F
66130	1	girl4	龙湘	F
66131	1	brother1	唐布衣	M?
66132	6	girl2|girl4|girl8|player|player_imagine|special4	叶云裳|龙湘|魏菊|赵活|赵活|樊啸天	MIX
66133	1	girl4	龙湘	F
66134	1	beggar1	乞丐	M?
66137	1	player	赵活	M?
66138	1	player	赵活	M?
66139	1	player	赵活	M?
66140	1	player	赵活	M?
66143	1	player	赵活	M?
66144	1	player	赵活	M?
66145	1	player	赵活	M?
66146	1	player	赵活	M?
66147	1	player	赵活	M?
66148	1	player	赵活	M?
66150	1	player	赵活	M?
66151	1	oldbeggar1	老乞丐	M?
66152	1	beggar1	乞丐	M?
66153	1	beggar1	乞丐	M?
66154	1	oldbeggar1	老乞丐	M?
66155	1	beggar1	乞丐	M?
66156	1	oldbeggar1	老乞丐	M?
66157	1	beggar1	乞丐	M?
66158	1	oldbeggar1	老乞丐	M?
66159	1	oldbeggar1	老乞丐	M?
66160	28	beggar1|brother3|brother4|female1|girl9|player|player_section|ranger1|ranger4|special101|special102|special201|special206|special207|special3|special405|special408|special800|trainee011|trainee1|trainee103|trainee3|trainee301|trainee311|trainee312|trainee343|trainee493|trainee8	乞丐|唐升|唐惟元|女子|上官萤|赵活|赵活|路人侠|公子侠|南宫远|南宫深|邹博|福韫|金乌上人|叶云舟|申屠龙|向无忧|宋悲|唐门弟子|唐门弟子|南宫家丁|唐门弟子|点苍弟子|青城弟子|青城弟子|全真弟子|锦香弟子|唐门弟子	MIX
66161	1	player	赵活	M?
66162	1	player	赵活	M?
66163	1	oldbeggar1	老乞丐	M?
66164	1	beggar1	乞丐	M?
66165	1	oldbeggar1	老乞丐	M?
66167	1	player	赵活	M?
66168	1	player	赵活	M?
66169	1	player	赵活	M?
66170	1	snake1	蛇	M?
66171	1	oldbeggar1	老乞丐	M?
66172	1	beggar1	乞丐	M?
66173	1	dog1	狗	M?
66174	1	player	赵活	M?
66175	1	oldbeggar1	老乞丐	M?
66176	1	oldbeggar1	老乞丐	M?
66177	1	oldbeggar1	老乞丐	M?
66178	1	oldbeggar1	老乞丐	M?
66179	1	special4	樊啸天	M?
66180	1	special4	樊啸天	M?
66181	1	oldbeggar1	老乞丐	M?
66182	1	special4	樊啸天	M?
66183	1	dog1	狗	M?
66184	1	special4	樊啸天	M?
66185	1	player	赵活	M?
66186	1	player	赵活	M?
66187	2	player|special4	赵活|樊啸天	M?
66188	1	player	赵活	M?
66189	1	player	赵活	M?
66190	1	beggar1	乞丐	M?
66191	1	player	赵活	M?
66192	1	player	赵活	M?
66193	1	player	赵活	M?
66195	1	player	赵活	M?
66198	1	player	赵活	M?
66201	9	brother3|brother4|girl4|player|sister1|special3|special404|special832|stone_trainee_1	唐升|唐惟元|龙湘|赵活|唐默铃|叶云舟|丹霞子|唐芳|飞石帮	MIX
66203	1	player	赵活	M?
66204	1	beggar1	乞丐	M?
66205	1	player	赵活	M?
66206	1	beggar1	乞丐	M?
66208	1	player	赵活	M?
66209	1	player	赵活	M?
66210	1	player	赵活	M?
66211	1	player	赵活	M?
66214	1	player	赵活	M?
66215	1	player	赵活	M?
66216	1	beggar1	乞丐	M?
66217	1	player	赵活	M?
66219	1	player	赵活	M?
66220	1	player	赵活	M?
66221	1	player	赵活	M?
66222	1	player	赵活	M?
66223	1	player	赵活	M?
66224	1	beggar1	乞丐	M?
66227	1	player	赵活	M?
66228	1	beggar1	乞丐	M?
66229	1	player	赵活	M?
66230	1	beggar1	乞丐	M?
66231	1	player	赵活	M?
66232	1	beggar1	乞丐	M?
66233	1	lee1	李大夫	M?
66234	1	lee1	李大夫	M?
66235	1	beggar1	乞丐	M?
66237	1	player	赵活	M?
66238	1	beggar1	乞丐	M?
66239	1	player	赵活	M?
66240	1	beggar1	乞丐	M?
66241	1	player	赵活	M?
66242	1	lee1	李大夫	M?
66243	1	lee1	李大夫	M?
66244	1	player	赵活	M?
66245	1	lee1	李大夫	M?
66246	5	girl6|player|sister1|special3|special809	夏侯兰|赵活|唐默铃|叶云舟|李富贵	MIX
66247	1	player	赵活	M?
66248	1	beggar1	乞丐	M?
66249	1	player	赵活	M?
66250	1	lee1	李大夫	M?
66251	1	lee1	李大夫	M?
66252	1	player	赵活	M?
66253	1	lee1	李大夫	M?
66254	1	player	赵活	M?
66255	1	lee1	李大夫	M?
66256	1	beggar1	乞丐	M?
66260	1	player	赵活	M?
66261	1	player	赵活	M?
66262	1	player	赵活	M?
66263	1	player	赵活	M?
66264	1	player	赵活	M?
66266	1	girl4	龙湘	F
66267	1	girl4	龙湘	F
66268	1	girl4	龙湘	F
66269	1	girl4	龙湘	F
66270	1	girl4	龙湘	F
66271	1	girl4	龙湘	F
66272	1	girl4	龙湘	F
66273	1	player	赵活	M?
66274	1	girl4	龙湘	F
66275	1	player	赵活	M?
66276	1	girl4	龙湘	F
66277	1	girl4	龙湘	F
66278	1	player	赵活	M?
66279	1	player	赵活	M?
66280	1	player	赵活	M?
66281	1	girl4	龙湘	F
66282	1	girl4	龙湘	F
66283	1	girl4	龙湘	F
66284	1	girl4	龙湘	F
66285	1	player	赵活	M?
66286	1	girl4	龙湘	F
66287	1	player	赵活	M?
66288	2	girl4|girl5	龙湘|虞小梅	F
66289	1	girl4	龙湘	F
66290	1	girl4	龙湘	F
66291	5	girl2|player|special102|special103|special404	叶云裳|赵活|南宫深|南宫浅|丹霞子	MIX
